,ticker,mutual_holders,inst_holders,avg_vol,beta,mcap
1717,AOSL,0.1574,0.31110000000000004,472150,2.466666,892087040
1718,VIRC,0.0318,0.37209999999999993,7230,1.261274,55873940
1719,RIVN,0.052099999999999994,0.5529000000000001,17207740,,26659422208
1720,TNET,0.1346,1.4886000000000004,296910,1.287254,5234333696
1721,SB,0.0428,0.17529999999999998,1328230,0.648529,397766080
1722,CCEP,0.03659999999999999,0.1301,1011820,0.747728,23507888128
1723,URI,0.15050000000000002,0.7349999999999999,692840,1.839215,17874176000
1724,QTRX,0.2083,0.47729999999999995,406020,1.501466,656732160
1725,SNN,0.0245,0.0579,819210,0.454836,11916593152
1726,ZEAL,0.0031999999999999997,0.036199999999999996,660,1.157669,642617472
1727,TSRI,0.046400000000000004,0.15319999999999995,2420,0.862254,14362280
1728,CINF,0.14329999999999998,0.4071000000000001,698920,0.645098,19038001152
1729,NWFL,0.05600000000000001,0.1402,7020,0.443137,207108720
1730,ASAQ,0.0352,0.4197,25850,,310312512
1731,PRFT,0.21140000000000003,0.46480000000000005,223530,1.508823,3083633664
1732,NMMC,0.034300000000000004,0.43910000000000005,19860,,163989504
1733,MHI,0.0514,0.19019999999999998,103500,0.232843,221223184
1734,HYLN,0.08889999999999999,0.20510000000000006,2062070,0.916507,604862336
1735,ITHX,0.0056,0.3907,271740,,307390496
1736,HMNF,0.0985,0.479,920,0.15,104710480
1737,FSTR,0.17190000000000003,0.4276,10570,0.931862,141980880
1738,SMIT,0.1794,0.20389999999999997,2080,0.841666,16679347
1739,HFBL,0.006699999999999999,0.23020000000000002,1670,,70152104
1740,LILAK,0.0917,0.40839999999999993,844590,1.368575,1634671872
1741,FVAM,0.0147,0.6101,7690,,109460904
1742,DADA,0.03860000000000001,0.16419999999999998,961210,,1843384192
1743,NXST,0.16810000000000003,0.4405,342730,1.507352,6813700608
1744,RMGC,0.0297,0.3086,73070,,593486272
1745,CG,0.12259999999999999,0.30630000000000007,1975730,1.449509,11289152512
1746,OPT,0.023499999999999997,0.10529999999999999,3290,-0.001603,290025120
1747,ESACU,0.0177,0.28559999999999997,1614,,
1748,SESN,0.1095,0.20160000000000003,4979000,0.678921,177024304
1749,UTI,0.11529999999999999,0.7924000000000002,766210,0.627941,242632912
1750,LAND,0.1301,0.27070000000000005,298470,0.634313,798119296
1751,GTES,0.1164,0.8548,803640,1.599665,3212744704
1752,RA,0.011199999999999998,0.07499999999999998,201060,,981003328
1753,EWBC,0.2358,0.48539999999999994,832360,1.583823,9412691968
1754,ARCT,0.4054,0.5859,624620,2.744871,483319744
1755,FNF,0.1578,0.38749999999999996,1859800,1.361274,10610198528
1756,DLR,0.22970000000000002,0.5597000000000001,1738200,0.341666,36026761216
1757,BBIG,0.03450000000000002,0.0729,21871225,0.348207,145354416
1758,TEAM,0.13269999999999998,0.8935000000000001,1627740,0.930882,53982773248
1759,IVT,0.13599999999999998,0.2666,1240940,-8.278431,1841394560
